"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","modo","gostou","maxdb","id_cliente"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,102.987563195293,-7.33546113583736,32.9412607315963,70.7190164236789,275591,2003,"g#",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,120.502289447046,-12.1623713396774,47.6534877143263,0,606480,1996,"C",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,125.447853790708,-15.0819919332448,48.1495808239901,0,405085,2000,"A#",TRUE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,118.129031645215,-7.82926567096737,65.1756417181839,0,368929,1974,"C",TRUE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,88.4854309056418,-10.3829348803283,69.6911800957826,0,191218,2019,"A#",TRUE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,86.1552776546497,-6.49956941982534,17.2370618946543,67.7183929826614,124873,2001,"C#",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,148.482178938877,-8.58904943161836,68.6972022060516,0,132945,2011,"E",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,164.491869508607,-6.19908124860904,57.0256351081755,0,234388,2021,"F",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,92.9144770555376,-12.58295878767,73.8532810925818,0,164358,2021,"A#",TRUE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,135.340848662106,-8.51071359731991,67.4966844762127,0,163062,2017,"f",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,95.4205094546518,-7.49278414406462,71.6820755626192,0,263558,1996,"f#",FALSE,0,"#ID1631"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,97.763652115781,-7.09754470557826,53.0229252951555,0,222271,2021,"N/A",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.126883036386,-7.87741239845798,77.5754922713139,0,191307,2017,"C",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,116.349829445547,-8.80321025924219,74.1571035199757,0,244948,2018,"G#",TRUE,0,"#ID1631"
"Nenhuma",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,101.423933349101,-7.51160127529006,0,0,109800,2021,"N/A",TRUE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,133.775648171069,-8.62610455662298,69.3040016404907,0,217207,1985,"c",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,121.785016158991,-7.09872931803017,80.3413757589512,0,193924,2015,"C",TRUE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,126.296963141109,-6.69625503340886,81.7839158514673,0,220306,2009,"f#",TRUE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,73.8491941839343,-13.9119941515723,0,0,265761,2001,"N/A",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,122.220274137409,-7.2484079441913,34.6742032987148,0,565991,1986,"B",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,85.334587649981,-13.5517223446036,0,0,214403,1988,"F#",TRUE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,123.005728920305,-7.09085941803916,29.155546023912,0,238643,1940,"D#",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,148.186017347721,-5.15326196211375,54.6973019011543,0,172990,2017,"a",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85.5361851278384,-6.82643901959687,78.7970156723362,0,178888,2016,"G",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,90.0219198850136,-8.6975817546451,22.2354856705651,62.0416542459611,204911,2013,"d",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2540236386963,-9.6780009124001,74.0428054443601,0,186681,2018,"g",FALSE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,102.001221207356,-5.76890156313994,8.27425409598333,71.1593365420846,227631,2013,"a#",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,98.0958551745123,-7.44803485656894,23.4021204805343,83.5311593633037,286222,1988,"c#",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,101.255885082993,-10.9208914441207,78.7486734921529,0,205439,2018,"f",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,101.321428810489,-5.83306196970807,16.1888568863889,79.8783741000072,234777,1998,"f",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,99.2321252351502,-7.18581084033647,77.5269206330615,22.3797770014437,214356,1996,"G",TRUE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,91.1277651885586,-13.8203231152419,77.9941127887196,0,183068,2021,"a#",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,142.902034584452,-5.57954217058876,69.6751294711924,0,320748,1981,"e",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,92.5737984276458,-6.42953912157031,21.4375756435712,69.614230698103,176594,2006,"N/A",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95.7080075603732,-9.23388926166578,70.0727773819441,0,205537,2017,"D",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,83.6825843371506,-6.05312881917837,10.717012453011,77.4047742181554,192108,1997,"a#",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.2564168177503,-5.16076173539876,74.8384749819247,0,183801,2016,"F",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,117.648449374355,-7.44090735421354,84.3460393645232,0,140076,1997,"F",TRUE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,125.683582793506,-6.37048743035754,58.6606682770474,0,220920,2021,"D",TRUE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,133.913059070458,-6.32858040049321,79.0416796870745,19.3997292055142,258327,2010,"D",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,111.724932300112,-6.72729244669741,68.6231323545355,0,187653,2019,"d",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,89.518729079736,-9.79544062051288,83.4539949049605,0,187322,2016,"f#",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128.369513504547,-7.80674322333103,78.6894488292105,0,171931,2015,"A",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,133.793383030001,-6.89671442271519,71.3746712952757,29.1654012741905,265301,2014,"A",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139.277983379548,-7.75184882181234,63.4695181719845,0,149655,1980,"C",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,97.2624181926362,-8.74141273887164,16.1138743660252,50.1827233465136,288114,2003,"N/A",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93.2652117431232,-5.92110975157764,75.6951073277475,0,151754,2017,"D",TRUE,0,"#ID1631"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,121.996438816533,-5.95812750971621,75.9240075726323,13.9372621618129,194264,2005,"F",FALSE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,120.849396038358,-6.19285823498616,38.5882955738121,0,222963,1970,"d",TRUE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.6077828859532,-8.24612148511492,76.0559678746471,0,152576,2018,"d",FALSE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,83.3341842948767,-6.96879776779447,28.8032466136172,67.358600270061,186993,2007,"N/A",FALSE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,87.239494016263,-6.15947689185504,5.32912181545822,73.9729499411192,177489,2008,"a#",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,83.4189502781423,-13.8027321457067,76.8273819636117,0,264019,1984,"f",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,148.730570526029,-6.69685746515479,67.7382236858616,0,160947,2021,"b",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.2610765932319,-11.7560734400784,70.3648167095266,0,149040,2021,"f",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101.118631589292,-7.49964083612278,74.7467040910492,0,198847,2015,"C#",TRUE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,125.019380213124,-7.47553251544734,71.5935656847722,0,334959,2005,"d",TRUE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,103.71506861292,-8.58951154901471,74.2681443676388,0,288748,2001,"G",FALSE,0,"#ID1631"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,120.626287786116,-7.48728108398715,74.4312300180369,0,227002,2009,"f#",TRUE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,88.6320412013031,-8.1933924880906,75.6051254004487,0,177766,2020,"G#",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,118.926288708469,-6.27122679446798,28.2093640001001,78.3670611599554,194212,2011,"c#",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.649249308985,-8.09786943152078,74.7964179060659,0,197227,2015,"G",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,115.567149917385,-7.05667660361768,76.8462773576371,0,237023,1997,"A#",TRUE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101.762322479502,-6.90804945539578,72.860650388348,0,176842,2018,"a",FALSE,0,"#ID1631"
"Eletrônica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117.091765146149,-6.01945188710533,66.304382017612,0,152111,2012,"e",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,112.553992388211,-11.0789470881012,36.7344933776491,0,425902,1986,"d",TRUE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,88.9036256315612,-13.2087465337314,74.2890835360481,0,202600,2020,"d#",TRUE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,89.4405736216338,-6.87830303054523,15.488700370723,81.7631734889946,262478,2013,"a#",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,132.237368493305,-7.6396987098856,68.3870160026073,0,247443,1991,"d",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,114.4938447349,-21.7463141100505,0,0,227450,2006,"N/A",TRUE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,101.810515416189,-15.2331410490077,72.5676970623419,0,196186,1993,"f#",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,116.760633544592,-8.98168262344649,71.7293673441153,0,299845,2007,"F",TRUE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,111.679232415968,-6.36610771619031,66.1293195919787,0,211447,2021,"d",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.651464565838,-7.60291185771297,78.0614386165215,0,222130,1998,"e",TRUE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,118.148040511907,-9.2961322713467,63.0891039285989,29.8824630253785,205593,1965,"c",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,90.8279980212951,-13.9168106507648,80.3927055085411,0,148813,2010,"e",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,124.61594163865,-11.0167617228921,65.1337341366465,0,536466,1988,"F",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,78.7940720344376,-8.48563500228743,70.3159213851797,0,179100,1992,"g",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,131.685666631415,-4.6088013670594,72.4936209742809,0,267055,2013,"D#",FALSE,0,"#ID1631"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,119.394999095815,-6.99746021352907,73.6134440371975,0,237718,2010,"G#",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.657616499686,-6.85522020673873,73.6957898152168,21.5380451478477,246061,2005,"c",FALSE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,97.2329424039487,-6.52129284438471,19.1785606184447,72.7785959329347,214406,1993,"f",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,100.699528665888,-6.61140928494269,74.988644226983,0,225948,2001,"g",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,127.733714219326,-14.1147789707771,52.1823916988781,0,278234,1958,"c",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84.7165433715807,-6.46304766426556,80.011950814577,0,181668,2013,"g#",FALSE,0,"#ID1631"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,113.794440314329,-6.07419030842672,76.2647166181639,0,285689,2008,"N/A",TRUE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,107.62086461535,-6.04622124981941,23.8497408197959,64.2605351843689,278673,2007,"e",TRUE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,110.531086025649,-20.8229064962386,0,0,215594,2010,"N/A",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,140.36291977764,-7.77404696214778,70.7814503826138,0,153683,2003,"f",TRUE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,136.096811071602,-22.4779274707155,0,0,257219,1997,"N/A",TRUE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,100.781870873455,-7.30267786714147,79.0291557246609,0,214229,2005,"f",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,118.069532455031,-7.60118366067986,60.9506875660676,15.1344423966211,116057,2020,"G#",FALSE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,97.3298632984304,-6.47206389088356,26.102331270815,77.6320300707376,259254,2002,"a",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,152.820276029247,-6.21255510648007,62.4688963911824,23.0733556544944,135316,2021,"a",FALSE,0,"#ID1631"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,100.013178570556,-7.8406783322331,77.199413406856,0,363713,2021,"A#",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,138.151652036391,-10.2093541046498,68.8761685091461,0,273890,1989,"N/A",TRUE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,101.292346594976,-4.2001091127526,74.1244149093083,0,203549,1999,"f",TRUE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126.306270326374,-7.72553828659836,76.929609887324,0,200394,2017,"F",TRUE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,103.181219762613,-5.37216442457769,17.9233416831972,80.2393230804836,197538,2001,"f",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,90.739424997457,-7.22606277817818,20.6022230901424,61.867934789273,246227,2001,"a",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,102.311949035857,-5.64715470559838,77.5874585921191,0,161276,2019,"N/A",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.513644372029,-7.52909062305214,82.5907434381984,18.4418328610759,263711,2021,"E",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,118.632142471907,-10.8077531658488,34.9509136458637,0,479744,1982,"G",TRUE,0,"#ID1631"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,99.8828409196058,-8.69088911690454,24.2992032238009,83.228320470534,256453,2005,"d#",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.993543076522,-6.16807098593546,79.8064636961038,0,178649,2015,"D",TRUE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,155.82518585454,-10.7394173885607,65.6120366550524,0,204235,1979,"C",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69.6573597507249,-8.37574528715471,76.5952653340485,0,232732,2013,"E",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,86.3018552148779,-10.2450147294305,74.2266166942221,0,163261,2020,"N/A",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120.204896857766,-9.62649048482308,70.3688114169699,0,215125,2013,"C#",TRUE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,96.3411146097851,-8.27975804785562,19.3870208562823,73.8029077744788,292128,2020,"a",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,104.056319249081,-8.60511407017378,12.6938330015153,86.3727595188989,281166,2006,"c#",FALSE,0,"#ID1631"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,99.7665975829768,-6.63957270283986,77.6110565531164,0,254237,1990,"c#",TRUE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,119.056046561239,-6.97614140700382,52.6352238340534,0,123119,1934,"N/A",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,126.825422573977,-5.58777524357028,63.8532683788015,0,200978,2019,"N/A",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,87.0530314195751,-12.0250513482955,66.7494333017958,0,216614,2021,"d",TRUE,0,"#ID1631"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,97.9825576891168,-7.7860035561289,75.4456980756839,0,190967,2013,"D",FALSE,0,"#ID1631"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,121.23652170284,-10.3628071615832,20.4979996703966,0,108523,1994,"F",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,86.1537420837013,-10.540232764432,79.5420404267968,0,217469,2021,"d",FALSE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,130.187148535122,-6.74088536312933,58.830999026148,0,136314,1985,"C",TRUE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,145.615296623962,-10.6143342082379,73.6950052133409,0,281411,1972,"a",FALSE,0,"#ID1631"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88.2048090317809,-8.07574369124052,77.5813007807045,0,144990,2016,"E",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,112.884987934214,-7.36566071409887,48.6394289681575,0,223282,2021,"c#",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,121.620583976578,-8.46627515175746,36.6621952243023,0,392824,1945,"C#",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,113.925685611437,-7.75307919006724,15.2550625838082,58.0191546293916,249544,2007,"b",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,154.821106168858,-6.92873114191472,54.4046528969349,0,155871,2019,"C",FALSE,0,"#ID1631"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,153.95101057069,-6.45760186148273,64.391540204989,0,184395,2018,"D",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.1696509371359,-6.94020177101912,60.6753284279825,0,171920,2017,"f",TRUE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,95.3110050116762,-8.71177725880132,20.3805168032777,55.6366801683679,155845,1996,"N/A",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,88.7247848476355,-10.1405914174877,92.1063745403285,0,197226,2021,"N/A",TRUE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,115.350531764077,-4.29727616136104,41.7746340526949,0,343435,2011,"g",FALSE,0,"#ID1631"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,109.50454648636,-8.72929389827732,78.5447128160534,0,321157,2021,"g",TRUE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,115.709599243296,-10.4670340170628,39.8510867610866,0,414690,1989,"F",TRUE,0,"#ID1631"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,72.5719776841864,-5.24640664828122,69.0494220900136,0,144397,2019,"b",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,113.925728029347,-4.74213269211943,15.8242568833894,0,442781,1956,"c#",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,93.703091573653,-6.33904036490018,11.8574936616533,73.2801039045488,252602,2007,"g#",FALSE,0,"#ID1631"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,135.140884286192,-6.69225303505063,73.6485505670119,19.0978934107803,154027,2011,"g#",FALSE,0,"#ID1631"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,76.5636231655781,-5.53971674644036,12.7028712181243,71.7960614324741,222909,2002,"b",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,127.398697718274,-8.58905281301075,32.7082121863868,0,381894,1973,"F",FALSE,0,"#ID1631"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,90.497119497074,-14.0161488319524,75.8206477243205,0,246082,1994,"e",TRUE,0,"#ID1631"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,134.568748044949,-8.42326623081173,71.0313530457605,0,206330,1992,"b",TRUE,0,"#ID1631"
